[-0.236489, 0.680813, 0.0114171, -1.80995, -0.413404, 2.49222, 0.163236] [-0.216061, -0.323106, -0.432493, 0.961209, 0.361498, -0.246548, -0.165949] 0.0777999
[-0.235726, 0.688348, 0.0106121, -1.80416, -0.411147, 2.49084, 0.160216] [0.0250704, -0.155184, -0.393328, 0.889281, 0.358745, -0.369314, -0.163887] 0.0777999
[-0.234338, 0.701929, 0.00932637, -1.79861, -0.409393, 2.48921, 0.155137] [0.0758576, -0.675425, -0.194861, 0.482921, 0.172401, -0.16966, -0.00956181] 0.0239775
[-0.236507, 0.708317, 0.00819593, -1.79782, -0.409379, 2.49138, 0.155142] [-1.1365, 2.64918, -1.29533, -0.98813, 0.135514, -0.357168, -0.0160295] 0.0239775
[-0.235885, 0.711602, 0.00707047, -1.78955, -0.408832, 2.49548, 0.155126] [-2.42779, 7.47782, -2.48315, -2.50161, 0.117475, -0.381047, -0.0494912] 0.0239795
[-0.235323, 0.713976, 0.00564283, -1.78739, -0.408504, 2.49667, 0.155108] [-1.02233, 3.47085, -1.36206, -0.457518, 0.234044, 0.118028, -0.0872966] 0.0239795
[-0.234945, 0.714365, 0.00429659, -1.78675, -0.402459, 2.49825, 0.152181] [-1.32579, 5.02201, -1.74362, -1.2659, 0.323832, 0.00296272, -0.142415] 0.0239795
[-0.235386, 0.712864, 0.00495244, -1.78764, -0.396301, 2.49832, 0.148369] [-0.701221, 2.90807, -0.896943, -0.731012, 0.385093, 0.168595, -0.204725] 0.0239795
[-0.237002, 0.70959, 0.00704944, -1.79111, -0.386508, 2.49866, 0.14272] [-0.326817, 0.928666, -0.145855, -0.306955, 0.383509, 0.230893, -0.208496] 0.0239795
[-0.239851, 0.692725, 0.0152612, -1.80735, -0.367246, 2.50425, 0.134299] [-0.258956, -1.10796, 0.252025, 0.397966, 0.351076, 0.382538, -0.186801] 0.0239788
[-0.239859, 0.681982, 0.0197928, -1.81472, -0.361953, 2.50881, 0.13201] [-0.568929, -1.61875, 0.0749493, 0.571343, 0.368841, 0.398474, -0.179657] 0.0239788
[-0.238436, 0.645527, 0.0325421, -1.8307, -0.344737, 2.52142, 0.125037] [-0.199454, -1.46011, 0.144918, 0.456455, 0.37038, 0.357134, -0.1751] 0.0239782
[-0.23747, 0.630536, 0.0366652, -1.83521, -0.339399, 2.5265, 0.122731] [0.193524, -1.70426, 0.324661, 0.599205, 0.364986, 0.382567, -0.175997] 0.0239782
[-0.236647, 0.610795, 0.0419755, -1.84084, -0.332705, 2.5334, 0.119213] [-0.0292907, -1.21188, 0.0453418, 0.270017, 0.369238, 0.307817, -0.180129] 0.0239782
[-0.237313, 0.558378, 0.0574817, -1.85774, -0.31114, 2.54995, 0.106334] [0.0472074, -1.40025, 0.143527, 0.374697, 0.370574, 0.350384, -0.186417] 0.0239788
[-0.23883, 0.537802, 0.0646539, -1.86573, -0.299631, 2.55572, 0.0979997] [0.0498037, -1.41478, 0.33973, 0.410953, 0.342594, 0.380618, -0.182112] 0.0239788
[-0.24326, 0.489182, 0.0836241, -1.88697, -0.273266, 2.56864, 0.076832] [-0.480701, -1.41267, 0.159303, 0.420076, 0.35716, 0.396706, -0.159554] 0.0239788
[-0.245529, 0.473382, 0.0904419, -1.89472, -0.26322, 2.57268, 0.0697106] [-0.401468, -1.45015, 0.364968, 0.399872, 0.356987, 0.437586, -0.161436] 0.0239788
[-0.248201, 0.453738, 0.098536, -1.90507, -0.250841, 2.57777, 0.0598232] [-0.652931, -1.24407, 0.173179, 0.366381, 0.37469, 0.451326, -0.165057] 0.0239788
[-0.254941, 0.406213, 0.117755, -1.9309, -0.222805, 2.58975, 0.034008] [-0.475803, -1.44481, 0.389953, 0.47649, 0.407893, 0.497826, -0.165965] 0.0239788
[-0.258457, 0.381236, 0.127667, -1.94466, -0.207112, 2.5957, 0.0209271] [-0.610029, -1.53833, 0.291334, 0.617993, 0.416875, 0.523756, -0.172937] 0.0239788
[-0.263907, 0.336509, 0.144735, -1.96809, -0.180822, 2.60591, -0.00535087] [-0.534115, -1.41423, 0.362223, 0.456556, 0.438332, 0.514039, -0.171095] 0.0239788
[-0.265147, 0.320884, 0.15078, -1.97647, -0.17211, 2.60987, -0.0134766] [-0.700895, -1.31355, 0.245618, 0.349681, 0.4727, 0.515893, -0.190442] 0.0239788
[-0.266394, 0.280511, 0.166885, -2.00149, -0.149945, 2.61965, -0.0403761] [-0.538311, -1.25339, 0.427717, 0.440888, 0.475359, 0.545911, -0.188633] 0.0239782
[-0.266315, 0.266618, 0.17292, -2.01116, -0.143323, 2.62291, -0.0474148] [-0.354596, -1.48125, 0.476613, 0.488362, 0.477273, 0.590752, -0.191407] 0.0239782
[-0.265737, 0.248571, 0.180781, -2.02518, -0.135929, 2.62816, -0.059585] [-0.339718, -1.20343, 0.253238, 0.430589, 0.52681, 0.570064, -0.192822] 0.0239782
[-0.261594, 0.202864, 0.202856, -2.06613, -0.111358, 2.64275, -0.0953816] [0.262562, -1.26934, 0.601987, 0.442634, 0.507177, 0.552037, -0.193457] 0.0239795
[-0.257916, 0.179266, 0.215667, -2.0898, -0.0982002, 2.65149, -0.115801] [-0.0213843, -1.3115, 0.121662, 0.534033, 0.509132, 0.52514, -0.18887] 0.0239795
[-0.246718, 0.141294, 0.237339, -2.13058, -0.0807848, 2.66564, -0.14624] [0.472052, -1.18914, 0.436581, 0.491685, 0.512204, 0.54038, -0.187327] 0.0239788
[-0.241377, 0.129732, 0.245049, -2.14436, -0.0739902, 2.6704, -0.157484] [0.682636, -1.36992, 0.651302, 0.50219, 0.506798, 0.566678, -0.185008] 0.0239788
[-0.224421, 0.102308, 0.264352, -2.18028, -0.0637068, 2.68353, -0.178413] [0.217397, -1.27071, 0.232064, 0.530147, 0.545535, 0.580272, -0.19254] 0.0239782
[-0.217587, 0.093184, 0.27063, -2.19256, -0.0617523, 2.68919, -0.18445] [0.634103, -1.21725, 0.680919, 0.387311, 0.553307, 0.560648, -0.191778] 0.0239782
[-0.208766, 0.0820618, 0.278292, -2.20855, -0.0585286, 2.69688, -0.191425] [0.155341, -1.24376, 0.246713, 0.521948, 0.593136, 0.561345, -0.190936] 0.0239782
[-0.18434, 0.0556931, 0.296045, -2.2473, -0.0565287, 2.71942, -0.197329] [0.434981, -1.29259, 0.547038, 0.502381, 0.539138, 0.536228, -0.198857] 0.0239795
[-0.174342, 0.0460633, 0.302755, -2.26254, -0.0565587, 2.72925, -0.197911] [0.160811, -1.1494, 0.270004, 0.51619, 0.448291, 0.49593, -0.206418] 0.0239795
[-0.149349, 0.0280242, 0.316546, -2.29358, -0.0597517, 2.74953, -0.197877] [0.320212, -1.2462, 0.407533, 0.513703, 0.284439, 0.515155, -0.145509] 0.0239788
[-0.14034, 0.0235241, 0.320524, -2.30258, -0.0636744, 2.75549, -0.196589] [0.416015, -1.24528, 0.513829, 0.507117, -0.0197418, 0.544249, -0.0159054] 0.0239788
[-0.129928, 0.0199652, 0.324744, -2.31132, -0.071013, 2.76149, -0.191759] [0.297288, -1.27442, 0.376508, 0.508568, -0.270215, 0.569804, 0.0604733] 0.0239788
[-0.10187, 0.0173711, 0.33338, -2.32539, -0.106709, 2.77686, -0.15851] [0.552677, -1.20671, 0.632666, 0.399022, -0.408475, 0.57445, 0.113087] 0.0239788
[-0.0895837, 0.0175649, 0.336498, -2.3296, -0.131679, 2.78318, -0.138786] [0.314533, -1.09584, 0.374886, 0.554106, -0.351697, 0.602943, 0.137749] 0.0239788
[-0.0594641, 0.0207644, 0.342073, -2.33447, -0.193169, 2.79599, -0.0886056] [0.398763, -0.784324, 0.427766, 0.528748, -0.303706, 0.608199, 0.141004] 0.0239782
[-0.0454394, 0.0243718, 0.343897, -2.33448, -0.222059, 2.80148, -0.0626783] [0.385284, -0.542848, 0.418769, 0.493495, -0.292747, 0.609467, 0.136458] 0.0239782
[-0.026204, 0.032001, 0.345109, -2.33352, -0.26476, 2.80652, -0.0270166] [0.53416, -0.579178, 0.55308, 0.715753, -0.337691, 0.64315, 0.139229] 0.0239782
[0.00228174, 0.0503137, 0.345804, -2.32673, -0.325524, 2.80998, 0.0243114] [0.491815, -0.533065, 0.468144, 0.954836, -0.399115, 0.729887, 0.141287] 0.0239782
[0.0126634, 0.0582687, 0.345806, -2.32276, -0.34953, 2.81119, 0.0439367] [0.339405, -0.569346, 0.223887, 1.21475, -0.425172, 0.80503, 0.150773] 0.0239782
[0.0236467, 0.0671206, 0.345762, -2.31767, -0.375651, 2.81292, 0.0644977] [0.572272, -0.662756, 0.2542, 1.27315, -0.459728, 0.835188, 0.157065] 0.0239782
[0.052038, 0.0887121, 0.344104, -2.30307, -0.437517, 2.81545, 0.114844] [0.566789, -0.376935, 0.00352873, 1.11359, -0.491092, 0.821236, 0.167218] 0.0239782
[0.0638816, 0.0974526, 0.342681, -2.29652, -0.465588, 2.81599, 0.135708] [0.401961, -0.726383, -0.33681, 1.36333, -0.468693, 0.869638, 0.169522] 0.0239782
[0.0919793, 0.1212, 0.33532, -2.28286, -0.527455, 2.81618, 0.181299] [-0.0702857, -0.618104, -0.0758723, 0.618618, 0.0908958, 0.164297, 0.000130232] 0.0778006
[0.0994351, 0.120173, 0.338315, -2.28912, -0.529615, 2.81748, 0.183133] [0.348739, -0.540611, 0.331777, 0.0935463, 0.0631559, 0.43733, 0.0316953] 0.0778006
[0.112138, 0.117658, 0.343894, -2.30371, -0.538259, 2.82302, 0.193581] [0.301498, -0.830533, 0.0642822, 0.278261, -0.220025, 0.69937, 0.111171] 0.0778006
[0.115474, 0.117269, 0.344526, -2.30695, -0.54079, 2.82423, 0.195531] [0.578788, -0.839454, 0.273461, 0.207519, -0.482309, 0.722858, 0.157191] 0.0778006
[0.118228, 0.116907, 0.344723, -2.30881, -0.542859, 2.82523, 0.196507] [0.690833, -0.918463, 0.353607, 0.176366, -0.552734, 0.744663, 0.174527] 0.0778006
[0.123683, 0.114542, 0.344555, -2.30917, -0.547936, 2.82897, 0.205585] [0.655267, -0.872227, 0.202255, 0.219441, -0.593757, 0.753902, 0.194139] 0.0778012
[0.125463, 0.113346, 0.343748, -2.30861, -0.552243, 2.83058, 0.211308] [0.685945, -0.939883, 0.0080792, 0.429462, -0.624298, 0.756045, 0.203308] 0.0778012
[0.127422, 0.111932, 0.342217, -2.30754, -0.559629, 2.83265, 0.216944] [0.707552, -0.90627, -0.157338, 0.513003, -0.597861, 0.739999, 0.203224] 0.0778012
[0.13056, 0.106222, 0.336108, -2.3042, -0.567629, 2.83835, 0.226689] [0.693065, -0.984641, -0.302438, 0.66137, -0.591331, 0.723856, 0.209443] 0.0778012
[0.130842, 0.102777, 0.332703, -2.30257, -0.568307, 2.84163, 0.231279] [0.664973, -0.929708, -0.390922, 0.74039, -0.602647, 0.679645, 0.213844] 0.0778012
[0.130776, 0.0907647, 0.323063, -2.2982, -0.569411, 2.84978, 0.236745] [0.431086, -0.874972, -0.422035, 0.777875, -0.617531, 0.64307, 0.210976] 0.0778012
[0.13063, 0.0853787, 0.319945, -2.29673, -0.569424, 2.85331, 0.237401] [0.346658, -1.13323, -0.292511, 0.951092, -0.614478, 0.669561, 0.208278] 0.0778012
[0.130403, 0.0779055, 0.317119, -2.29513, -0.569427, 2.85774, 0.237522] [0.194623, -0.838287, -0.348211, 0.810728, -0.529832, 0.620757, 0.18624] 0.0778012
[0.130257, 0.052841, 0.314711, -2.29415, -0.566327, 2.87234, 0.236245] [0.241891, -0.908152, -0.322071, 0.843373, -0.31783, 0.565571, 0.0420453] 0.0778012
[0.130327, 0.0409692, 0.314711, -2.29425, -0.561771, 2.87885, 0.231437] [0.359992, -0.790979, -0.338442, 0.679865, 0.0147511, 0.483163, -0.106523] 0.0778012
[0.13047, 0.0099428, 0.31469, -2.29557, -0.534442, 2.89575, 0.211323] [0.438774, -0.677297, -0.287042, 0.519219, 0.250857, 0.456837, -0.15568] 0.0778012
[0.130731, -0.00128442, 0.31467, -2.29674, -0.52153, 2.90205, 0.203397] [0.582865, -0.908036, -0.25422, 0.534248, 0.282524, 0.486223, -0.164095] 0.0778012
[0.131258, -0.0158012, 0.314694, -2.29889, -0.505632, 2.90988, 0.191556] [0.699906, -0.812076, -0.251901, 0.367978, 0.256335, 0.45839, -0.184087] 0.0778012
[0.135796, -0.051496, 0.314089, -2.30575, -0.464835, 2.92829, 0.161002] [0.724874, -0.822436, -0.315483, 0.321, 0.248569, 0.447376, -0.183684] 0.0778012
[0.139369, -0.0664352, 0.31315, -2.30909, -0.445563, 2.93538, 0.145778] [0.749151, -0.623087, -0.300801, 0.107402, 0.20353, 0.431773, -0.180268] 0.0778012
[0.148905, -0.101566, 0.31011, -2.31705, -0.400441, 2.95108, 0.112176] [0.706217, -0.698518, -0.328635, 0.132799, 0.197605, 0.45459, -0.176389] 0.0778006
[0.152427, -0.113009, 0.30868, -2.31963, -0.388083, 2.95552, 0.102134] [0.671661, -0.777097, -0.37034, 0.197315, 0.249946, 0.485976, -0.185287] 0.0778006
